Time	MU_1	MU_2	MU_3	MU_4	MU_5	MU_6	MU_7	MU_8	MU_9	MU_10	MU_11	MU_12	MU_13	MU_14	MU_15	MU_16	MU_17	MU_18	MU_19	MU_20	MU_21	MU_22	MU_23	MU_24	MU_25	MU_26
16.65	23.46930581146	21.2787019460586	21.7167535665888	20.5980873011432	18.174755417623	17.6465802566869	18.2290758205747	17.8068936660165	18.9733841153671	21.5075304676169	19.5222965238888	17.4117579727371	17.1020374614926	16.5241925991758	13.5586495203123	13.4857630336819	13.7967759528431	12.4501407409735	11.7178485635776	10.5743596123988	6.21222004643988	7.41453199214793	6.42154572488997	4.91482242029717	5.20834032018228	2.00000860833285
16.66	23.4769186021231	21.256741779471	21.7513554594126	20.5730331655131	18.1722236338378	17.6619650798347	18.2314040608318	17.8171854505478	19.0240047030478	21.4781046334285	19.4820597056566	17.3884586353035	17.1325789736103	16.4885639853486	13.6206707040585	13.5247291105354	13.8317557910523	12.4692761079102	11.6952096577133	10.5740186346843	6.21553280153342	7.47291816519361	6.42621974228753	4.90664245821817	5.198862052117	1.99892610293248
16.67	23.4826042878534	21.2296715770299	21.7789270605005	20.5417947160442	18.1649406137923	17.6780890125593	18.2288299845908	17.8241001853252	19.0704761565016	21.4428004274823	19.43976239981	17.3634797464545	17.1586335331086	16.4545564043957	13.6794204065751	13.561261344276	13.8633225710915	12.482526105988	11.6738527215486	10.5713575337309	6.21790907970172	7.5293190962533	6.42595607922055	4.89883881147818	5.18857562586199	1.99386922162099
16.68	23.4865108407653	21.1978412714458	21.7995396661951	20.504549311581	18.153125323314	17.6922851384833	18.2214449564575	17.8278926307596	19.1127882722299	21.4018087393673	19.3958434281254	17.3371497014463	17.177809084625	16.4196835460064	13.7319266572804	13.5925224518283	13.8889255755879	12.4899821276294	11.6525831721351	10.5665189434304	6.21945474484574	7.58369837035019	6.4199818675263	4.89142011621862	5.17757191701144	1.98493681997504
16.69	23.4873285861025	21.1611972141044	21.8129969769298	20.4613121326007	18.1367281918737	17.7035506371815	18.209270857209	17.8282456903175	19.1506411639024	21.3553117967397	19.350261922793	17.3094619647641	17.1882836421179	16.3829831483386	13.7775638814166	13.6173919750829	13.9069436084099	12.4915180241445	11.6288595863003	10.5593450957626	6.22015383887089	7.63572424959838	6.4084521495922	4.8844541790887	5.16583236646047	1.97201874535354
16.7	23.4825634474315	21.1207459700519	21.819855535401	20.4123542731496	18.1158599881663	17.7128537073506	18.1911159041163	17.8260199651537	19.1847077651718	21.3033957882279	19.3034259292922	17.2801249078915	17.1904483233836	16.3453272564866	13.8162050905637	13.6359466951652	13.9177706053075	12.4874502445203	11.6030958429252	10.5518180553788	6.21992114272332	7.68528243861247	6.39128977975071	4.87798423097786	5.15349044251782	1.95618630574817
16.71	23.4718210055006	21.079384739926	21.8228949541757	20.3577599109689	18.0905297535749	17.7226113508724	18.1643418588823	17.8223468886717	19.2176770777289	21.2467845813288	19.2552006251586	17.2463328487103	17.1868335421789	16.3087999236095	13.8476245611209	13.6479451791684	13.9238873348244	12.4804127664088	11.5780635521521	10.5460309490626	6.2205074149401	7.73207817262219	6.36917489311796	4.87419757046991	5.14048562381325	1.94018598792319
16.72	23.4570912033385	21.0354337127616	21.820582830291	20.2980857785133	18.060336942407	17.734562357545	18.1306387556364	17.8169637056903	19.2477889824374	21.187434789034	19.2075698922051	17.2091447222646	17.178661326358	16.2727893730897	13.8719885731062	13.6541930445162	13.9264939329018	12.4715790612949	11.5548051625235	10.5420901906395	6.22420366466768	7.77624269450045	6.34491180288802	4.87506518937521	5.12878265219768	1.9244425530537
16.73	23.4396082621911	20.9873350155567	21.8110052436763	20.2336031605468	18.0258694358716	17.7494510783367	18.092469003111	17.8122144376329	19.2729364980059	21.1238984454527	19.1616318904735	17.1711837758184	17.1657836783894	16.2392649739438	13.8894666841406	13.6574088093257	13.9253718266454	12.4608598419077	11.5332546061685	10.5386287228911	6.23088613149654	7.81767107297372	6.31936889582183	4.87906616484796	5.12060885026281	1.90899759219026
16.74	23.4166405842934	20.9353288776035	21.7943054918895	20.164202245137	17.9873068268001	17.7652627031452	18.0498902473464	17.8081192620627	19.2930602304959	21.0558343625971	19.1151168059103	17.132414153818	17.1483220179565	16.2087455092166	13.8994734547055	13.6580283387459	13.9206390304203	12.4483041630729	11.5135822620128	10.5331109794711	6.24067695881914	7.85583364858514	6.2925245149532	4.88374235697984	5.1157825634865	1.89391156210525
16.75	23.3881460292026	20.8797090493058	21.770552182465	20.0902513525876	17.9449561680428	17.7821701708708	18.0032927252797	17.8049164720441	19.3081429279831	20.9833866038664	19.0682250123121	17.0932872539051	17.126350260556	16.1814394769667	13.9019898502233	13.6561227190241	13.9122482213559	12.4340565168237	11.4958064602718	10.5255380618544	6.25338732147658	7.89064129841627	6.26455033357324	4.88886920486147	5.11456701268406	1.87924707033921
16.76	23.3540950156358	20.8191634370141	21.7385646573969	20.0116179502541	17.8976616251894	17.7986900328809	17.951400508943	17.8014912336134	19.3168940745113	20.9040721200015	19.0207113732703	17.0525431759579	17.0994861778101	16.1561605126783	13.8969981542385	13.6508804810562	13.9000465671583	12.4172520988377	11.4798633558471	10.5158515493363	6.26910465603021	7.9219133533086	6.2355141823799	4.89443133817761	5.11495090306224	1.86505893472692
16.77	23.3147094138763	20.7514868560811	21.6957536290364	19.9259172466808	17.8430688041555	17.8122661447496	17.8919014244888	17.7952425418097	19.316635696943	20.8172030585119	18.9702157001902	17.0078544256721	17.0651081441915	16.1304549772081	13.8844762175484	13.6396142101942	13.8814542021386	12.3952509417742	11.4632749278726	10.5041556386709	6.28566941284228	7.94956059831047	6.20556391843983	4.90041467610735	5.11486163105613	1.85140560192718
16.78	23.2686530987558	20.6772634802383	21.6437518073659	19.8325719585742	17.7812073755144	17.8226437702552	17.8250289525872	17.7858340824984	19.3073164704215	20.7231209869451	18.9157606561608	16.9591864058779	17.0225038591428	16.1042327043487	13.8650909776523	13.6218194728198	13.8553484093997	12.3677170860524	11.4447490153312	10.4904638296811	6.3010420553715	7.97345339873267	6.17479786323296	4.90678961977339	5.11436580526258	1.83834084025588
16.79	23.216869851331	20.5993860236305	21.5850924077054	19.731930044726	17.7123092364332	17.8297502541013	17.7507992473376	17.7733261519409	19.2887523435245	20.6228441927368	18.8577661163282	16.9067228010173	16.971944286759	16.0776133680916	13.8416723181412	13.5976592443329	13.8219444918789	12.3347935133721	11.4245279258961	10.4748326524898	6.31528570963024	7.99350593681549	6.14335076259887	4.91353287516614	5.11338582991268	1.8259147078247
16.8	23.1604426176934	20.5192557295377	21.5202266433566	19.625611581692	17.6366421718769	17.8336138957663	17.6711529271501	17.7577646142284	19.262483006883	20.5194705597229	18.7963223824948	16.8506845167326	16.9135890997138	16.0506464096415	13.8149893220595	13.5671457701241	13.7813596066959	12.2965917568491	11.4025920998608	10.4573408791912	6.3282447198789	8.00963423468273	6.11133144387153	4.92061620421315	5.11197956995294	1.81417729626084
16.81	23.0993069228143	20.4370209015309	21.4492733650153	19.5166531780111	17.5545346744205	17.8341389889411	17.5887116495943	17.7392136203515	19.231090342914	20.4141757729583	18.7317948205572	16.7912833977939	16.8476575720826	16.0235573525214	13.7850728912471	13.5305135677855	13.7336698275666	12.2532848689873	11.3790950936914	10.4380183847104	6.33993463007168	8.0217775706821	6.0788857275188	4.92801281276523	5.1101165196949	1.80317317713978
16.82	23.0340069303588	20.3531031266854	21.3727711921674	19.4056518484894	17.466269560494	17.8314572989329	17.5040348604746	17.7177281829025	19.1948485746504	20.3070957765565	18.6643186091224	16.7287710046842	16.7747549875585	15.9962531499409	13.7520717113722	13.4877345671949	13.6799228164986	12.2050213742653	11.3540868970051	10.4170179747165	6.35027132388819	8.02989438167968	6.04611901996602	4.93569861111996	5.1078350452188	1.79294739317417
16.83	22.9634232806365	20.2679018947875	21.2895050080477	19.2930705102681	17.3725984505069	17.8252562638896	17.4164958612794	17.6932521811597	19.1543365722879	20.2000315296604	18.5947858394444	16.663261661117	16.6970111989437	15.9701016296461	13.7161047708355	13.4403486939286	13.623011165955	12.1520207952781	11.3276907971542	10.3942958277673	6.35922770193005	8.03394021201837	6.0131891676739	4.94363054047333	5.10511391142837	1.78353737750103
16.84	22.8853423717429	20.1816994086929	21.1991689891884	19.1789992705313	17.2736690191954	17.8156851609709	17.3264493423952	17.6660542836675	19.1096257129768	20.0952016120491	18.5232952444265	16.5950523311675	16.6132080807224	15.9452191515029	13.6772954575988	13.3911038732618	13.5637503629761	12.094445566189	11.3000003499336	10.3701233697129	6.36676913821693	8.03391033973591	5.98018596495829	4.95179495990483	5.1019910588034	1.7749830925773
16.85	22.7997716125679	20.0947869332302	21.1041789226042	19.0611532996453	17.169766138021	17.8012990193967	17.2352615741758	17.6361902624415	19.059516830356	19.9904940696693	18.4496965611256	16.5245358524964	16.5229111186274	15.9204369920466	13.6358766070487	13.3399857120299	13.5016082089906	12.0324821066065	11.2708979210588	10.3427436157123	6.37285199706409	8.02979638726407	5.94715088043437	4.96013821885888	5.09844856470412	1.76731522676719
16.86	22.7071772443893	20.0074588968516	21.0047050606958	18.939070883431	17.0601686601868	17.7798332026933	17.1426169626087	17.603885915892	19.0016271925933	19.8857897920307	18.3743119295188	16.4518853042969	16.4266773119383	15.8960158443956	13.5912076328575	13.2846238294984	13.4341223699025	11.964011496766	11.2379045742388	10.3100744947806	6.37748002670158	8.02161909282594	5.91175583227018	4.96865683324518	5.09453934516412	1.76056722562525
16.87	22.60809888985	19.9202129920656	20.9014184137614	18.8132832239166	16.9426619519329	17.7513866085177	17.0462612188586	17.5686182294075	18.9358138247437	19.781372922539	18.2975201227979	16.3775601266375	16.3247657578536	15.872043934146	13.5407063428844	13.2240508007921	13.3609216891117	11.8876778520561	11.1999187772445	10.2722661550301	6.3805969492921	8.00941915791204	5.87264844654598	4.97728022955056	5.09023084796251	1.75476425656453
16.88	22.5027431296862	19.8317255323127	20.7928564497141	18.6842331775866	16.8174852326339	17.7159976826595	16.9456641273046	17.527781024932	18.8623588147985	19.6750465450344	18.2178936506473	16.3000461047642	16.2176730673614	15.8473590298243	13.4841021803759	13.1587469074773	13.2823649257805	11.8039617659677	11.1572479644008	10.2294274168141	6.38224414277552	7.99322106667888	5.83015924106869	4.98602496810776	5.08560885718174	1.74992914637336
16.89	22.3913884629562	19.7400149600517	20.6772414123889	18.5500790765372	16.6851341776639	17.6738434276856	16.8413937412581	17.4808506106296	18.7815615037866	19.5659682233995	18.1334393964567	16.2174198269104	16.1057163061136	15.8193864565189	13.4216247920848	13.0887698763593	13.1987477660937	11.7130741089416	11.1099800733008	10.1817213132057	6.38233808873724	7.97312328835569	5.78435119298293	4.99477406547892	5.08058303052688	1.74608090698149
16.9	22.2746518677891	19.6453873718572	20.5550357889047	18.4097235980897	16.5461131570128	17.6250840374422	16.7337584972166	17.4280912699554	18.6937106644768	19.4546766237707	18.0445822807807	16.1300071756314	15.9894956814485	15.7883218278285	13.3535687614628	13.0145863986812	13.1103813410412	11.6154782773244	11.0583411966855	10.1292723025569	6.3809038008917	7.94916158286746	5.73547043301155	5.00364668979752	5.07533999039057	1.74323481201926
16.91	22.1516509239146	19.5482757604001	20.4267055965502	18.2638325906649	16.40103578471	17.5699119182766	16.6232765372607	17.3697247540652	18.5992226413115	19.3416481013858	17.9515592647282	16.0381535310751	15.8684940775104	15.7528847579098	13.280117300311	12.9344807311082	13.0176776849583	11.5111017318355	11.0025346476846	10.0699254051744	6.37564831215159	7.92133726449078	5.6836728256307	5.01150821186304	5.06816320591074	1.74140361842471
16.92	22.0203018655465	19.4483872847007	20.2923501848829	18.1129996243324	16.2503564663675	17.5083906550895	16.5102851870789	17.3055362828604	18.4983513031695	19.2266603008223	17.8546904114429	15.9421452508216	15.7404756409013	15.7106924841923	13.2017040981086	12.8466876010661	12.9208881943684	11.3976613792791	10.9427449405635	10.0022860457959	6.36485474675778	7.88725349627443	5.62918206151704	5.01566306946326	5.05677990677188	1.74059156190976
16.93	21.8810041826118	19.3434363964776	20.1497486701464	17.956521527579	16.0948589285118	17.4382817473169	16.3953375723984	17.2330719599936	18.3916860825553	19.1074851708035	17.7519593700324	15.8425265011374	15.6055752839258	15.6617591542244	13.1169923334483	12.7516675226903	12.8205733185415	11.2746656618601	10.8793011296851	9.92681417938382	6.34874340073334	7.84561202444144	5.57220678457723	5.01580048588937	5.04127328326252	1.74080473006157
16.94	21.7342333046694	19.2330478638723	19.9985969233275	17.7924153479167	15.9335675506187	17.3584232843435	16.2787504273769	17.1516981084443	18.278312403984	18.9837984864767	17.6421464691549	15.7381126542316	15.4643207587619	15.6062446986522	13.0239442027277	12.6496837736427	12.7154147016144	11.1427231183761	10.8117460528088	9.84368916736977	6.32725900683282	7.79673976099656	5.5129671489545	5.01191976681369	5.02161784435772	1.74203939062845
16.95	21.5808764320666	19.1179057451844	19.8395598174927	17.6210437988885	15.7647157531335	17.2693188602875	16.1611753034656	17.0618701596816	18.1561265958969	18.8563848310238	17.5260191567971	15.6269156662081	15.317324939382	15.5443982561472	12.9229562823583	12.5412175377208	12.6035175455219	11.002300813233	10.7376115127863	9.75330864418214	6.30056576306921	7.74074136847958	5.45171117784408	5.00405013357272	4.99795360148245	1.74429367083066
16.96	21.4234227878409	18.9965598481197	19.6732141114703	17.4403876470452	15.588949397171	17.1712371407775	16.0414606003582	16.9638958441812	18.025459436511	18.7243045781525	17.4029331579946	15.5093334157362	15.1647313490881	15.4764668263812	12.8143468169997	12.4266559313503	12.4853378597176	10.8539911030534	10.6565686801178	9.65600699453541	6.2687199144065	7.67789778947498	5.3886627714817	4.99221345700823	4.97033467968724	1.74755715478449
16.97	21.2610892181082	18.8672959834424	19.4978978260304	17.2500144610245	15.4068588349935	17.0645818678429	15.9176605730098	16.8581582563998	17.8867569279063	18.5856007891248	17.2707431384301	15.3857641031907	15.0044207197823	15.4026817758853	12.6985927383032	12.3064638972563	12.3612579562551	10.6983524678556	10.5689977711744	9.55215292288208	6.23187829764723	7.6084117131631	5.32409825956811	4.97645944655286	4.93889248823263	1.7518168771526
16.98	21.0936545718423	18.7307355846153	19.3126228257442	17.050788678598	15.2192720337185	16.9498027319655	15.7903162115146	16.7451116657481	17.7406555137308	18.4406089652038	17.1295476561938	15.2567422429827	14.8361152394101	15.3233994175455	12.5761225717491	12.1811208598241	12.231832212936	10.5360138122499	10.4752375759406	9.44220392608916	6.19016316837125	7.53259105723402	5.25822864750118	4.95684886403232	4.90373718435313	1.75705608846303
16.99	20.9219549448273	18.5872577854843	19.118253449924	16.8434516479192	15.026794972551	16.8272682752724	15.659757249713	16.6251251810743	17.5876124640606	18.2899718956169	16.9799572343956	15.1227449785312	14.6605834570842	15.2388245726267	12.4474306670028	12.0510946493593	12.0975113895404	10.3676074588542	10.3756279820893	9.32650202591486	6.14375891822642	7.45070402806001	5.19137993301205	4.93345911250271	4.86501501491047	1.76325418766084
17	20.7466332991881	18.4376491434996	18.9155698902647	16.6288547381584	14.8303786719502	16.697627768257	15.526731573889	16.4987896797907	17.4284115615036	18.1341812440521	16.8225549424896	14.9843356077064	14.478530253495	15.1494615588866	12.3130422297792	11.9169603000901	11.958921630017	10.1938089627457	10.2706632302022	9.20563336183724	6.09283245744901	7.36311436618173	5.12371982497179	4.90638735988627	4.82287950135654	1.77038817935255
17.01	20.5679525837285	18.2813190097853	18.7046392668666	16.4076580560013	14.6290095399558	16.5596044600055	15.3900731437751	16.3645968519843	17.2619010898199	17.9740070639339	16.6579665220825	14.8420411712314	14.2901439898788	15.05373716155	12.1734480413765	11.7791536880569	11.8160357633337	10.0152968219137	10.1599858970898	9.07805601045086	6.037604551773	7.27011397846028	5.05562862188305	4.87573214713131	4.77749122258483	1.77842673919785
17.02	20.3839209854603	18.1162670266752	18.4835603692342	16.1782958658177	14.4212164594529	16.4114969639824	15.2479848667741	16.2210097945508	17.0864620632986	17.8081155187239	16.4865530197887	14.6961537060724	14.0934367097025	14.9499018392119	12.0292584610453	11.6382720869222	11.6667053241933	9.83277526392485	10.0413077011556	8.94222679608238	5.978261825055	7.17214148928204	4.9853477172617	4.84162421398246	4.7290372639251	1.78734119990912
17.03	20.1943162619663	17.9428475312388	18.252597520868	15.9401712838169	14.2078633112141	16.253892216874	15.1010009690618	16.0687247920962	16.9028466883542	17.6351332037051	16.3063538940963	14.5445926466001	13.8883725081693	14.8383913588575	11.880947859537	11.4925880136847	11.5107082740656	9.64696957867344	9.91450833395934	8.79877984175792	5.91509080133187	7.06948377560458	4.91111088793417	4.80419199768151	4.67770100249593	1.79709355516113
17.04	19.9998798904619	17.7617534869801	18.0128019492112	15.6945074291578	13.9896997820038	16.0874000684724	14.9496491799643	15.9082063726849	16.711658960234	17.4546726228935	16.1169377293976	14.3868383796209	13.6759052387837	14.7196495071944	11.7292663079088	11.3409137029019	11.3487845628118	9.45860865540122	9.78018210730749	8.64820119211487	5.84825072484999	6.96262321582874	4.83334095330661	4.76358697959999	4.62369602291233	1.80764824063862
